# BUSCO version is: 5.5.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
10743at4891	Complete	h1tg000009l_path:88476-90272	88476	90272	+	371.9	476	https://www.orthodb.org/v10?query=10743at4891	Signal recognition particle subunit SRP68
10759at4891	Complete	h1tg000001l_path:165720-167132	165720	167132	+	583.9	430	https://www.orthodb.org/v10?query=10759at4891	Heat shock protein DnaJ, cysteine-rich domain
10800at4891	Complete	h1tg000014l_path:1412291-1414180	1412291	1414180	+	755.9	413	https://www.orthodb.org/v10?query=10800at4891	Non-specific serine/threonine protein kinase
10825at4891	Complete	h1tg000002l_path:915432-916742	915432	916742	+	658.3	397	https://www.orthodb.org/v10?query=10825at4891	Zf-ZPR1-domain-containing protein
10849at4891	Complete	h1tg000009l_path:261286-260072	261286	260072	-	570.9	328	https://www.orthodb.org/v10?query=10849at4891	Aspartic peptidase A1 family
10854at4891	Complete	h1tg000002l_path:266345-267709	266345	267709	+	416.7	332	https://www.orthodb.org/v10?query=10854at4891	mRNA-capping enzyme subunit alpha
10861at4891	Complete	h1tg000007l_path:924229-926304	924229	926304	+	251.0	369	https://www.orthodb.org/v10?query=10861at4891	FAS1 domain
10872at4891	Complete	h1tg000003l_path:436649-438442	436649	438442	+	624.2	410	https://www.orthodb.org/v10?query=10872at4891	Vacuolar amino acid transporter 1
10892at4891	Complete	h1tg000015l_path:56777-58192	56777	58192	+	562.3	358	https://www.orthodb.org/v10?query=10892at4891	Protein AFG1
10896at4891	Complete	h1tg000013l_path:255351-256607	255351	256607	+	259.0	235	https://www.orthodb.org/v10?query=10896at4891	PPM-type phosphatase domain
10924at4891	Complete	h1tg000003l_path:285241-283775	285241	283775	-	353.0	328	https://www.orthodb.org/v10?query=10924at4891	Actin family
10934at4891	Complete	h1tg000012l_path:532045-530798	532045	530798	-	669.4	346	https://www.orthodb.org/v10?query=10934at4891	Peptide chain release factor eRF1/aRF1
10963at4891	Complete	h1tg000007l_path:917647-916329	917647	916329	-	466.9	307	https://www.orthodb.org/v10?query=10963at4891	General transcription and DNA repair factor IIH
10968at4891	Complete	h1tg000012l_path:578020-576284	578020	576284	-	575.5	355	https://www.orthodb.org/v10?query=10968at4891	polyubiquitin-tagged protein recognition complex, Npl4 component
10975at4891	Complete	h1tg000003l_path:419421-417411	419421	417411	-	703.4	502	https://www.orthodb.org/v10?query=10975at4891	Nucleolar protein 9
11009at4891	Complete	h1tg000012l_path:135530-134160	135530	134160	-	455.9	323	https://www.orthodb.org/v10?query=11009at4891	ubiquinol-cytochrome c reductase core subunit 1
11034at4891	Complete	h1tg000009l_path:643009-644106	643009	644106	+	677.2	325	https://www.orthodb.org/v10?query=11034at4891	Glutamine synthetase
11037at4891	Complete	h1tg000016l_path:442340-443632	442340	443632	+	613.5	360	https://www.orthodb.org/v10?query=11037at4891	ATP-dependent RNA helicase DBP8
11039at4891	Complete	h1tg000012l_path:48519-47371	48519	47371	-	473.9	284	https://www.orthodb.org/v10?query=11039at4891	Methionine aminopeptidase 2
11107at4891	Complete	h1tg000001l_path:23934-21994	23934	21994	-	423.1	326	https://www.orthodb.org/v10?query=11107at4891	DUF155-domain-containing protein
11155at4891	Missing
11161at4891	Complete	h1tg000014l_path:171850-170613	171850	170613	-	690.7	358	https://www.orthodb.org/v10?query=11161at4891	ATP-dependent RNA helicase DHH1
11184at4891	Complete	h1tg000016l_path:443990-445522	443990	445522	+	704.7	403	https://www.orthodb.org/v10?query=11184at4891	60S ribosomal export protein NMD3
11198at4891	Complete	h1tg000014l_path:399386-400549	399386	400549	+	722.9	349	https://www.orthodb.org/v10?query=11198at4891	Actin family
11201at4891	Complete	h1tg000014l_path:1261608-1262891	1261608	1262891	+	706.4	345	https://www.orthodb.org/v10?query=11201at4891	26S Proteasome regulatory subunit 6B
11232at4891	Complete	h1tg000014l_path:1168578-1167139	1168578	1167139	-	355.3	263	https://www.orthodb.org/v10?query=11232at4891	Svf1-like, C-terminal
11266at4891	Complete	h1tg000008l_path:416305-414862	416305	414862	-	675.0	370	https://www.orthodb.org/v10?query=11266at4891	ATP-dependent RNA helicase DBP5
11279at4891	Complete	h1tg000007l_path:238721-239908	238721	239908	+	684.9	319	https://www.orthodb.org/v10?query=11279at4891	Ketol-acid reductoisomerase, mitochondrial
11326at4891	Complete	h1tg000014l_path:1358813-1357497	1358813	1357497	-	403.6	324	https://www.orthodb.org/v10?query=11326at4891	Tetratricopeptide-like helical domain superfamily
11330at4891	Complete	h1tg000015l_path:318333-316891	318333	316891	-	659.5	420	https://www.orthodb.org/v10?query=11330at4891	Peptidase M24
11349at4891	Complete	h1tg000012l_path:347320-344645	347320	344645	-	534.6	507	https://www.orthodb.org/v10?query=11349at4891	Tetratricopeptide repeat
11350at4891	Complete	h1tg000014l_path:771839-775729	771839	775729	+	631.6	610	https://www.orthodb.org/v10?query=11350at4891	mRNA export factor Sac3
11365at4891	Complete	h1tg000002l_path:280704-279135	280704	279135	-	290.7	307	https://www.orthodb.org/v10?query=11365at4891	Nuclear polyadenylated RNA-binding protein NAB2
11379at4891	Complete	h1tg000014l_path:1298381-1300672	1298381	1300672	+	236.0	449	https://www.orthodb.org/v10?query=11379at4891	Pre-mRNA-splicing factor SYF1
11405at4891	Complete	h1tg000005l_path:871553-869130	871553	869130	-	766.4	587	https://www.orthodb.org/v10?query=11405at4891	Mitochondrial escape protein 2
11444at4891	Complete	h1tg000006l_path:234567-235670	234567	235670	+	582.6	325	https://www.orthodb.org/v10?query=11444at4891	Adenylosuccinate synthetase
11448at4891	Complete	h1tg000017l_path:374240-373029	374240	373029	-	471.3	321	https://www.orthodb.org/v10?query=11448at4891	DNA primase
11469at4891	Complete	h1tg000004l_path:513414-512257	513414	512257	-	577.2	309	https://www.orthodb.org/v10?query=11469at4891	tRNA N6-adenosine threonylcarbamoyltransferase
11530at4891	Complete	h1tg000012l_path:706644-705325	706644	705325	-	538.2	347	https://www.orthodb.org/v10?query=11530at4891	Similar to Saccharomyces cerevisiae YBR243C ALG7 UDP-N-acetyl-glucosamine-1-P transferase
11568at4891	Complete	h1tg000004l_path:398818-397595	398818	397595	-	346.0	320	https://www.orthodb.org/v10?query=11568at4891	WD40-repeat-containing domain
11569at4891	Complete	h1tg000008l_path:923434-922067	923434	922067	-	611.5	379	https://www.orthodb.org/v10?query=11569at4891	Gamma-glutamyl phosphate reductase
11586at4891	Complete	h1tg000008l_path:814258-812948	814258	812948	-	684.8	336	https://www.orthodb.org/v10?query=11586at4891	ATPase, AAA-type, conserved site
11624at4891	Complete	h1tg000009l_path:815191-816300	815191	816300	+	372.3	277	https://www.orthodb.org/v10?query=11624at4891	Lysophosphatidylcholine acyltransferase
11625at4891	Complete	h1tg000017l_path:171777-173024	171777	173024	+	592.5	324	https://www.orthodb.org/v10?query=11625at4891	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
11626at4891	Complete	h1tg000001l_path:168753-170219	168753	170219	+	742.3	408	https://www.orthodb.org/v10?query=11626at4891	Dihydrolipoyl dehydrogenase
11682at4891	Complete	h1tg000002l_path:914785-913556	914785	913556	-	612.3	360	https://www.orthodb.org/v10?query=11682at4891	P-loop containing nucleoside triphosphate hydrolase protein
11696at4891	Complete	h1tg000005l_path:534504-532981	534504	532981	-	666.3	384	https://www.orthodb.org/v10?query=11696at4891	WD40-repeat-containing domain
11698at4891	Complete	h1tg000001l_path:18313-19947	18313	19947	+	417.0	304	https://www.orthodb.org/v10?query=11698at4891	Coatomer subunit delta
11745at4891	Complete	h1tg000002l_path:867723-866566	867723	866566	-	613.3	324	https://www.orthodb.org/v10?query=11745at4891	Tyrosine--tRNA ligase
11759at4891	Complete	h1tg000008l_path:71697-72992	71697	72992	+	571.1	350	https://www.orthodb.org/v10?query=11759at4891	1,3-beta-glucanosyltransferase
11780at4891	Complete	h1tg000003l_path:392244-393440	392244	393440	+	640.0	314	https://www.orthodb.org/v10?query=11780at4891	Ribonucleotide reductase small subunit
11796at4891	Complete	h1tg000008l_path:611804-610257	611804	610257	-	270.3	308	https://www.orthodb.org/v10?query=11796at4891	Mannosyltransferase
11809at4891	Complete	h1tg000004l_path:392531-390495	392531	390495	-	244.3	272	https://www.orthodb.org/v10?query=11809at4891	PAN2-PAN3 deadenylation complex subunit PAN3
11823at4891	Complete	h1tg000004l_path:387817-389154	387817	389154	+	537.6	336	https://www.orthodb.org/v10?query=11823at4891	THIF-type NAD/FAD binding fold
11825at4891	Complete	h1tg000014l_path:190851-192185	190851	192185	+	428.2	340	https://www.orthodb.org/v10?query=11825at4891	Winged helix-like DNA-binding domain superfamily
11838at4891	Complete	h1tg000002l_path:182576-184243	182576	184243	+	568.9	406	https://www.orthodb.org/v10?query=11838at4891	P-loop containing nucleoside triphosphate hydrolase protein
11851at4891	Complete	h1tg000014l_path:251710-253665	251710	253665	+	321.6	427	https://www.orthodb.org/v10?query=11851at4891	Nucleoporin NUP84
11866at4891	Complete	h1tg000003l_path:421504-419801	421504	419801	-	810.5	482	https://www.orthodb.org/v10?query=11866at4891	GroEL-like apical domain superfamily
11876at4891	Complete	h1tg000008l_path:445108-446268	445108	446268	+	682.4	347	https://www.orthodb.org/v10?query=11876at4891	Ribosomal protein L3
11892at4891	Complete	h1tg000014l_path:666724-665306	666724	665306	-	526.9	348	https://www.orthodb.org/v10?query=11892at4891	Membrane protein TMS1
11902at4891	Complete	h1tg000015l_path:535973-537712	535973	537712	+	214.6	273	https://www.orthodb.org/v10?query=11902at4891	P-loop containing nucleoside triphosphate hydrolase
11916at4891	Complete	h1tg000002l_path:844065-845168	844065	845168	+	577.4	329	https://www.orthodb.org/v10?query=11916at4891	P-loop containing nucleoside triphosphate hydrolase protein
11940at4891	Duplicated	h1tg000007l_path:781204-783177	781204	783177	+	685.6	511	https://www.orthodb.org/v10?query=11940at4891	Transmembrane 9 superfamily member
11940at4891	Duplicated	h1tg000014l_path:670954-668972	670954	668972	-	650.0	506	https://www.orthodb.org/v10?query=11940at4891	Transmembrane 9 superfamily member
11978at4891	Duplicated	h1tg000015l_path:322766-324160	322766	324160	+	771.2	401	https://www.orthodb.org/v10?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
11978at4891	Duplicated	h1tg000017l_path:222428-221181	222428	221181	-	708.5	358	https://www.orthodb.org/v10?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
12025at4891	Complete	h1tg000008l_path:187286-189503	187286	189503	+	270.6	437	https://www.orthodb.org/v10?query=12025at4891	Putative N-terminal acetyltransferase complex subunit
12039at4891	Complete	h1tg000008l_path:138148-136874	138148	136874	-	717.9	367	https://www.orthodb.org/v10?query=12039at4891	Tryptophanyl-tRNA synthetase
12044at4891	Complete	h1tg000004l_path:531221-532474	531221	532474	+	223.3	199	https://www.orthodb.org/v10?query=12044at4891	DUF300-domain-containing protein
12110at4891	Complete	h1tg000013l_path:164622-163201	164622	163201	-	364.5	322	https://www.orthodb.org/v10?query=12110at4891	Aminoacyl-tRNA synthetase, class II
12111at4891	Complete	h1tg000009l_path:225548-224315	225548	224315	-	566.5	300	https://www.orthodb.org/v10?query=12111at4891	Protoheme IX farnesyltransferase, mitochondrial
12134at4891	Complete	h1tg000006l_path:364635-360824	364635	360824	-	510.2	574	https://www.orthodb.org/v10?query=12134at4891	THO complex, subunitTHOC2, C-terminal
12169at4891	Complete	h1tg000002l_path:695617-697428	695617	697428	+	719.6	536	https://www.orthodb.org/v10?query=12169at4891	Pescadillo homolog
12175at4891	Complete	h1tg000008l_path:662092-660239	662092	660239	-	678.1	486	https://www.orthodb.org/v10?query=12175at4891	Membrane bound O-acyl transferase, MBOAT
12194at4891	Complete	h1tg000008l_path:53094-49956	53094	49956	-	683.8	710	https://www.orthodb.org/v10?query=12194at4891	RNA polymerase-associated protein CTR9
12225at4891	Complete	h1tg000004l_path:50073-53360	50073	53360	+	545.8	772	https://www.orthodb.org/v10?query=12225at4891	Exportin-T
12232at4891	Complete	h1tg000006l_path:280341-281408	280341	281408	+	523.7	296	https://www.orthodb.org/v10?query=12232at4891	N-terminal nucleophile aminohydrolase
12237at4891	Complete	h1tg000006l_path:297527-295866	297527	295866	-	259.7	307	https://www.orthodb.org/v10?query=12237at4891	WD40-repeat-containing domain
12254at4891	Complete	h1tg000015l_path:546477-547737	546477	547737	+	617.1	308	https://www.orthodb.org/v10?query=12254at4891	Pyruvate dehydrogenase E1 component subunit alpha
12256at4891	Complete	h1tg000009l_path:467609-469955	467609	469955	+	514.9	647	https://www.orthodb.org/v10?query=12256at4891	Vps16, C-terminal
12258at4891	Complete	h1tg000014l_path:437947-439263	437947	439263	+	677.7	345	https://www.orthodb.org/v10?query=12258at4891	26S Proteasome regulatory subunit 4
12292at4891	Complete	h1tg000009l_path:273624-276206	273624	276206	+	672.9	468	https://www.orthodb.org/v10?query=12292at4891	ABC transporter type 1, transmembrane domain
12307at4891	Complete	h1tg000014l_path:183000-181423	183000	181423	-	199.6	323	https://www.orthodb.org/v10?query=12307at4891	Sas10 C-terminal domain
12308at4891	Fragmented	h1tg000014l_path:675519-674557	675519	674557	-	396.3	272	https://www.orthodb.org/v10?query=12308at4891	Carbohydrate kinase, FGGY, C-terminal
12314at4891	Complete	h1tg000005l_path:809758-808679	809758	808679	-	479.4	301	https://www.orthodb.org/v10?query=12314at4891	Cytochrome b5-like heme/steroid binding domain
12332at4891	Complete	h1tg000017l_path:171507-170011	171507	170011	-	441.2	364	https://www.orthodb.org/v10?query=12332at4891	Protein SHQ1
12347at4891	Complete	h1tg000009l_path:604128-601426	604128	601426	-	820.5	599	https://www.orthodb.org/v10?query=12347at4891	Mitochondrial carrier
12349at4891	Complete	h1tg000015l_path:60796-59786	60796	59786	-	411.5	265	https://www.orthodb.org/v10?query=12349at4891	ribosomal protein L2
12381at4891	Complete	h1tg000017l_path:378436-379725	378436	379725	+	384.7	300	https://www.orthodb.org/v10?query=12381at4891	WD40-repeat-containing domain
12422at4891	Complete	h1tg000007l_path:345494-344165	345494	344165	-	686.8	386	https://www.orthodb.org/v10?query=12422at4891	Pyridoxal phosphate-dependent transferase
12445at4891	Complete	h1tg000008l_path:738211-736928	738211	736928	-	515.2	353	https://www.orthodb.org/v10?query=12445at4891	Nicotinate phosphoribosyltransferase
12450at4891	Complete	h1tg000006l_path:701455-700496	701455	700496	-	404.2	257	https://www.orthodb.org/v10?query=12450at4891	4-hydroxybenzoate polyprenyltransferase, mitochondrial
12468at4891	Complete	h1tg000004l_path:375711-378819	375711	378819	+	421.8	625	https://www.orthodb.org/v10?query=12468at4891	Armadillo-type fold
12469at4891	Complete	h1tg000003l_path:531906-533588	531906	533588	+	396.6	386	https://www.orthodb.org/v10?query=12469at4891	Leucine-rich repeat, cysteine-containing subtype
12487at4891	Complete	h1tg000008l_path:883440-884600	883440	884600	+	546.1	307	https://www.orthodb.org/v10?query=12487at4891	Carbamoyl-phosphate synthase arginine-specific small chain
12502at4891	Complete	h1tg000008l_path:625467-626856	625467	626856	+	411.8	344	https://www.orthodb.org/v10?query=12502at4891	SUN domain
12523at4891	Complete	h1tg000012l_path:691571-690282	691571	690282	-	413.0	291	https://www.orthodb.org/v10?query=12523at4891	mRNA cap guanine-N7 methyltransferase
12541at4891	Complete	h1tg000006l_path:413525-416131	413525	416131	+	782.3	395	https://www.orthodb.org/v10?query=12541at4891	ATP-dependent RNA helicase DBP2
12549at4891	Fragmented	h1tg000007l_path:705274-704348	705274	704348	-	383.1	188	https://www.orthodb.org/v10?query=12549at4891	Mitogen-activated protein kinase
12560at4891	Complete	h1tg000009l_path:888794-887490	888794	887490	-	681.3	366	https://www.orthodb.org/v10?query=12560at4891	ATPase, AAA-type, conserved site
12562at4891	Complete	h1tg000015l_path:484439-486820	484439	486820	+	358.1	411	https://www.orthodb.org/v10?query=12562at4891	Conserved oligomeric Golgi complex subunit 3
12567at4891	Complete	h1tg000009l_path:430279-431697	430279	431697	+	462.9	326	https://www.orthodb.org/v10?query=12567at4891	Mitochondrial import inner membrane translocase subunit TIM50
12584at4891	Complete	h1tg000014l_path:1005626-1008442	1005626	1008442	+	688.6	602	https://www.orthodb.org/v10?query=12584at4891	P-type ATPase
12627at4891	Complete	h1tg000005l_path:396141-394819	396141	394819	-	507.1	337	https://www.orthodb.org/v10?query=12627at4891	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial
12629at4891	Duplicated	h1tg000002l_path:733105-731714	733105	731714	-	370.4	367	https://www.orthodb.org/v10?query=12629at4891	Ammonium transporter
12629at4891	Duplicated	h1tg000009l_path:813217-811985	813217	811985	-	363.5	364	https://www.orthodb.org/v10?query=12629at4891	Ammonium transporter
12635at4891	Complete	h1tg000009l_path:46475-44523	46475	44523	-	596.5	442	https://www.orthodb.org/v10?query=12635at4891	Galactose oxidase
12664at4891	Complete	h1tg000004l_path:571926-573659	571926	573659	+	497.7	347	https://www.orthodb.org/v10?query=12664at4891	Uroporphyrin-III C-methyltransferase
12680at4891	Complete	h1tg000004l_path:404359-405336	404359	405336	+	277.3	256	https://www.orthodb.org/v10?query=12680at4891	WD40-repeat-containing domain
12684at4891	Complete	h1tg000013l_path:140201-141448	140201	141448	+	750.2	399	https://www.orthodb.org/v10?query=12684at4891	Phosphoglycerate kinase
12717at4891	Complete	h1tg000014l_path:551834-552910	551834	552910	+	561.9	308	https://www.orthodb.org/v10?query=12717at4891	Uroporphyrinogen decarboxylase
12728at4891	Complete	h1tg000006l_path:117372-118787	117372	118787	+	614.4	408	https://www.orthodb.org/v10?query=12728at4891	Homoserine O-acetyltransferase
12732at4891	Complete	h1tg000003l_path:306097-307800	306097	307800	+	299.7	300	https://www.orthodb.org/v10?query=12732at4891	Amino-acid acetyltransferase, mitochondrial
